Run_dat;Sail_Id;Long_Ship_Nam;Sail_Dat;Port_Cd;Port_Nam;Arrival_Tim;Departure_Tim;offset_day_nbr;Voyage_cd;Brochure_Product_Desc
20170628;33228;NORWEGIAN EPIC;20170628;CIV;CIVITAVECCHIA (ROME), ITALY;N/A;7:00 PM;0;EPC-20170628-07-CIV-CIV;Europe
20170628;33228;NORWEGIAN EPIC;20170628;LIV;LIVORNO (FLORENCE/PISA), ITALY;7:00 AM;7:00 PM;1;EPC-20170628-07-CIV-CIV;Europe
20170628;33228;NORWEGIAN EPIC;20170628;CEQ;CANNES, FRANCE;8:00 AM;6:00 PM;2;EPC-20170628-07-CIV-CIV;Europe
20170628;33228;NORWEGIAN EPIC;20170628;PMI;PALMA MAJORCA, SPAIN;1:00 PM;8:00 PM;3;EPC-20170628-07-CIV-CIV;Europe
20170628;33228;NORWEGIAN EPIC;20170628;BCN;BARCELONA, SPAIN;5:00 AM;6:00 PM;4;EPC-20170628-07-CIV-CIV;Europe
20170628;33228;NORWEGIAN EPIC;20170628;;AT SEA;N/A;N/A;5;EPC-20170628-07-CIV-CIV;Europe
20170628;33228;NORWEGIAN EPIC;20170628;NAP;NAPLES/POMPEII, ITALY;7:00 AM;7:00 PM;6;EPC-20170628-07-CIV-CIV;Europe
20170628;33228;NORWEGIAN EPIC;20170628;CIV;CIVITAVECCHIA (ROME), ITALY;6:00 AM;N/A;7;EPC-20170628-07-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;CIV;CIVITAVECCHIA (ROME), ITALY;N/A;5:00 PM;0;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;;AT SEA;N/A;N/A;1;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;JMK;MYKONOS, GREECE;12:00 PM;8:00 PM;2;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;PIR;PIRAEUS (ATHENS), GREECE;8:00 AM;5:00 PM;3;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;RHO;RHODES, GREECE;9:00 AM;5:00 PM;4;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;JTR;SANTORINI ISLAND, GREECE;8:00 AM;5:00 PM;5;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;CAA;CHANIA, GREECE;7:00 AM;12:00 PM;6;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;MLA;VALLETTA, MALTA;1:00 PM;9:00 PM;7;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;MSN;MESSINA, ITALY;8:00 AM;6:00 PM;8;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;NAP;NAPLES/POMPEII, ITALY;7:00 AM;7:00 PM;9;SPR-20170629-10-CIV-CIV;Europe
20170628;32990;NORWEGIAN SPIRIT;20170629;CIV;CIVITAVECCHIA (ROME), ITALY;6:00 AM;N/A;10;SPR-20170629-10-CIV-CIV;Europe
20170628;32827;NORWEGIAN DAWN;20170630;BOS;BOSTON, MA;N/A;4:00 PM;0;DWN-20170630-07-BOS-BOS;Bermuda
20170628;32827;NORWEGIAN DAWN;20170630;;AT SEA;N/A;N/A;1;DWN-20170630-07-BOS-BOS;Bermuda
20170628;32827;NORWEGIAN DAWN;20170630;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;1:00 PM;N/A;2;DWN-20170630-07-BOS-BOS;Bermuda
20170628;32827;NORWEGIAN DAWN;20170630;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;N/A;N/A;3;DWN-20170630-07-BOS-BOS;Bermuda
20170628;32827;NORWEGIAN DAWN;20170630;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;N/A;5:30 PM;4;DWN-20170630-07-BOS-BOS;Bermuda
20170628;32827;NORWEGIAN DAWN;20170630;;AT SEA;N/A;N/A;5;DWN-20170630-07-BOS-BOS;Bermuda
20170628;32827;NORWEGIAN DAWN;20170630;;AT SEA;N/A;N/A;6;DWN-20170630-07-BOS-BOS;Bermuda
20170628;32827;NORWEGIAN DAWN;20170630;BOS;BOSTON, MA;8:00 AM;N/A;7;DWN-20170630-07-BOS-BOS;Bermuda
20170628;33385;NORWEGIAN GETAWAY;20170630;CPH;COPENHAGEN, DENMARK;N/A;5:00 PM;0;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;WAR;WARNEMUNDE (BERLIN), GERMANY;7:30 AM;10:00 PM;1;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;;AT SEA;N/A;N/A;2;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;TLL;TALLINN, ESTONIA;9:00 AM;4:30 PM;3;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;LED;ST. PETERSBURG, RUSSIAN FEDERATION;7:00 AM;N/A;4;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;LED;ST. PETERSBURG, RUSSIAN FEDERATION;N/A;7:00 PM;5;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;HEL;HELSINKI, FINLAND;7:00 AM;4:00 PM;6;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;NYN;NYNASHAMN (STOCKHOLM), SWEDEN;8:00 AM;7:00 PM;7;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;;AT SEA;N/A;N/A;8;GWY-20170630-09-CPH-CPH;Europe
20170628;33385;NORWEGIAN GETAWAY;20170630;CPH;COPENHAGEN, DENMARK;7:00 AM;N/A;9;GWY-20170630-09-CPH-CPH;Europe
20170628;33286;NORWEGIAN ESCAPE;20170701;MIA;MIAMI, FL;N/A;4:00 PM;0;ESC-20170701-07-MIA-MIA;Caribbean - Miami
20170628;33286;NORWEGIAN ESCAPE;20170701;;AT SEA;N/A;N/A;1;ESC-20170701-07-MIA-MIA;Caribbean - Miami
20170628;33286;NORWEGIAN ESCAPE;20170701;;AT SEA;N/A;N/A;2;ESC-20170701-07-MIA-MIA;Caribbean - Miami
20170628;33286;NORWEGIAN ESCAPE;20170701;STT;ST.THOMAS, VI;8:00 AM;6:00 PM;3;ESC-20170701-07-MIA-MIA;Caribbean - Miami
20170628;33286;NORWEGIAN ESCAPE;20170701;TOV;TORTOLA, BRITISH VIRGIN ISLANDS;7:00 AM;3:00 PM;4;ESC-20170701-07-MIA-MIA;Caribbean - Miami
20170628;33286;NORWEGIAN ESCAPE;20170701;;AT SEA;N/A;N/A;5;ESC-20170701-07-MIA-MIA;Caribbean - Miami
20170628;33286;NORWEGIAN ESCAPE;20170701;NAS;NASSAU, BAHAMAS;12:00 PM;7:00 PM;6;ESC-20170701-07-MIA-MIA;Caribbean - Miami
20170628;33286;NORWEGIAN ESCAPE;20170701;MIA;MIAMI, FL;8:00 AM;N/A;7;ESC-20170701-07-MIA-MIA;Caribbean - Miami
20170628;32883;NORWEGIAN GEM;20170701;NYC;NEW YORK CITY, NY;N/A;3:00 PM;0;GEM-20170701-07-NYC-NYC;Caribbean - New York
20170628;32883;NORWEGIAN GEM;20170701;;AT SEA;N/A;N/A;1;GEM-20170701-07-NYC-NYC;Caribbean - New York
20170628;32883;NORWEGIAN GEM;20170701;PCV;ORLANDO-BEACHES-PORT CANAVERAL, FL;1:00 PM;9:00 PM;2;GEM-20170701-07-NYC-NYC;Caribbean - New York
20170628;32883;NORWEGIAN GEM;20170701;NPI;GREAT STIRRUP CAY, BAHAMAS;11:00 AM;7:00 PM;3;GEM-20170701-07-NYC-NYC;Caribbean - New York
20170628;32883;NORWEGIAN GEM;20170701;NAS;NASSAU, BAHAMAS;8:00 AM;6:00 PM;4;GEM-20170701-07-NYC-NYC;Caribbean - New York
20170628;32883;NORWEGIAN GEM;20170701;;AT SEA;N/A;N/A;5;GEM-20170701-07-NYC-NYC;Caribbean - New York
20170628;32883;NORWEGIAN GEM;20170701;;AT SEA;N/A;N/A;6;GEM-20170701-07-NYC-NYC;Caribbean - New York
20170628;32883;NORWEGIAN GEM;20170701;NYC;NEW YORK CITY, NY;8:00 AM;N/A;7;GEM-20170701-07-NYC-NYC;Caribbean - New York
20170628;33424;NORWEGIAN GETAWAY;20170701;WAR;WARNEMUNDE (BERLIN), GERMANY;N/A;10:00 PM;0;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;;AT SEA;N/A;N/A;1;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;TLL;TALLINN, ESTONIA;9:00 AM;4:30 PM;2;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;LED;ST. PETERSBURG, RUSSIAN FEDERATION;7:00 AM;N/A;3;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;LED;ST. PETERSBURG, RUSSIAN FEDERATION;N/A;7:00 PM;4;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;HEL;HELSINKI, FINLAND;7:00 AM;4:00 PM;5;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;NYN;NYNASHAMN (STOCKHOLM), SWEDEN;8:00 AM;7:00 PM;6;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;;AT SEA;N/A;N/A;7;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;CPH;COPENHAGEN, DENMARK;7:00 AM;5:00 PM;8;GWY-20170701-09-WAR-WAR;Europe
20170628;33424;NORWEGIAN GETAWAY;20170701;WAR;WARNEMUNDE (BERLIN), GERMANY;7:30 AM;N/A;9;GWY-20170701-09-WAR-WAR;Europe
20170628;32908;NORWEGIAN JEWEL;20170701;SEA;SEATTLE, WA;N/A;4:00 PM;0;JWL-20170701-07-SEA-SEA;Alaska
20170628;32908;NORWEGIAN JEWEL;20170701;;AT SEA;N/A;N/A;1;JWL-20170701-07-SEA-SEA;Alaska
20170628;32908;NORWEGIAN JEWEL;20170701;KTN;KETCHIKAN, AK;7:00 AM;3:00 PM;2;JWL-20170701-07-SEA-SEA;Alaska
20170628;32908;NORWEGIAN JEWEL;20170701;SAW;CRUISE SAWYER GLACIER, AK;N/A;N/A;3;JWL-20170701-07-SEA-SEA;Alaska
20170628;32908;NORWEGIAN JEWEL;20170701;JNU;JUNEAU, AK;7:00 AM;1:30 PM;3;JWL-20170701-07-SEA-SEA;Alaska
20170628;32908;NORWEGIAN JEWEL;20170701;SGY;SKAGWAY, AK;7:00 AM;5:30 PM;4;JWL-20170701-07-SEA-SEA;Alaska
20170628;32908;NORWEGIAN JEWEL;20170701;;AT SEA;N/A;N/A;5;JWL-20170701-07-SEA-SEA;Alaska
20170628;32908;NORWEGIAN JEWEL;20170701;VIC;VICTORIA, BC, CANADA;2:30 PM;9:30 PM;6;JWL-20170701-07-SEA-SEA;Alaska
20170628;32908;NORWEGIAN JEWEL;20170701;SEA;SEATTLE, WA;8:00 AM;N/A;7;JWL-20170701-07-SEA-SEA;Alaska
20170628;30326;PRIDE OF AMERICA;20170701;HNL;HONOLULU, HI;N/A;7:00 PM;0;AME-20170701-07-HNL-HNL;Hawaii
20170628;30326;PRIDE OF AMERICA;20170701;OGG;KAHULUI (MAUI), HI;8:00 AM;N/A;1;AME-20170701-07-HNL-HNL;Hawaii
20170628;30326;PRIDE OF AMERICA;20170701;OGG;KAHULUI (MAUI), HI;N/A;6:00 PM;2;AME-20170701-07-HNL-HNL;Hawaii
20170628;30326;PRIDE OF AMERICA;20170701;ITO;HILO, HI;8:00 AM;6:00 PM;3;AME-20170701-07-HNL-HNL;Hawaii
20170628;30326;PRIDE OF AMERICA;20170701;KOA;KONA, HI;7:00 AM;5:30 PM;4;AME-20170701-07-HNL-HNL;Hawaii
20170628;30326;PRIDE OF AMERICA;20170701;NWK;NAWILIWILI (KAUAI), HI;10:00 AM;N/A;5;AME-20170701-07-HNL-HNL;Hawaii
20170628;30326;PRIDE OF AMERICA;20170701;CCN;CRUISE NAPALI COAST, HI;N/A;N/A;6;AME-20170701-07-HNL-HNL;Hawaii
20170628;30326;PRIDE OF AMERICA;20170701;NWK;NAWILIWILI (KAUAI), HI;N/A;2:00 PM;6;AME-20170701-07-HNL-HNL;Hawaii
20170628;30326;PRIDE OF AMERICA;20170701;HNL;HONOLULU, HI;7:00 AM;N/A;7;AME-20170701-07-HNL-HNL;Hawaii
20170628;32788;NORWEGIAN BREAKAWAY;20170702;NYC;NEW YORK CITY, NY;N/A;4:00 PM;0;BWY-20170702-07-NYC-NYC;Bermuda
20170628;32788;NORWEGIAN BREAKAWAY;20170702;;AT SEA;N/A;N/A;1;BWY-20170702-07-NYC-NYC;Bermuda
20170628;32788;NORWEGIAN BREAKAWAY;20170702;;AT SEA;N/A;N/A;2;BWY-20170702-07-NYC-NYC;Bermuda
20170628;32788;NORWEGIAN BREAKAWAY;20170702;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;8:00 AM;N/A;3;BWY-20170702-07-NYC-NYC;Bermuda
20170628;32788;NORWEGIAN BREAKAWAY;20170702;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;N/A;N/A;4;BWY-20170702-07-NYC-NYC;Bermuda
20170628;32788;NORWEGIAN BREAKAWAY;20170702;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;N/A;3:00 PM;5;BWY-20170702-07-NYC-NYC;Bermuda
20170628;32788;NORWEGIAN BREAKAWAY;20170702;;AT SEA;N/A;N/A;6;BWY-20170702-07-NYC-NYC;Bermuda
20170628;32788;NORWEGIAN BREAKAWAY;20170702;NYC;NEW YORK CITY, NY;8:00 AM;N/A;7;BWY-20170702-07-NYC-NYC;Bermuda
20170628;32856;NORWEGIAN EPIC;20170702;BCN;BARCELONA, SPAIN;N/A;6:00 PM;0;EPC-20170702-07-BCN-BCN;Europe
20170628;32856;NORWEGIAN EPIC;20170702;;AT SEA;N/A;N/A;1;EPC-20170702-07-BCN-BCN;Europe
20170628;32856;NORWEGIAN EPIC;20170702;NAP;NAPLES/POMPEII, ITALY;7:00 AM;7:00 PM;2;EPC-20170702-07-BCN-BCN;Europe
20170628;32856;NORWEGIAN EPIC;20170702;CIV;CIVITAVECCHIA (ROME), ITALY;6:00 AM;7:00 PM;3;EPC-20170702-07-BCN-BCN;Europe
20170628;32856;NORWEGIAN EPIC;20170702;LIV;LIVORNO (FLORENCE/PISA), ITALY;7:00 AM;7:00 PM;4;EPC-20170702-07-BCN-BCN;Europe
20170628;32856;NORWEGIAN EPIC;20170702;CEQ;CANNES, FRANCE;8:00 AM;6:00 PM;5;EPC-20170702-07-BCN-BCN;Europe
20170628;32856;NORWEGIAN EPIC;20170702;PMI;PALMA MAJORCA, SPAIN;1:00 PM;8:00 PM;6;EPC-20170702-07-BCN-BCN;Europe
20170628;32856;NORWEGIAN EPIC;20170702;BCN;BARCELONA, SPAIN;5:00 AM;N/A;7;EPC-20170702-07-BCN-BCN;Europe
20170628;35401;NORWEGIAN JOY;20170702;SHA;SHANGHAI, CHINA;N/A;4:00 PM;0;JOY-20170702-04-SHA-SHA;China
20170628;35401;NORWEGIAN JOY;20170702;;AT SEA;N/A;N/A;1;JOY-20170702-04-SHA-SHA;China
20170628;35401;NORWEGIAN JOY;20170702;HK1;HAKATA (FUKUOKA), JAPAN;8:00 AM;6:00 PM;2;JOY-20170702-04-SHA-SHA;China
20170628;35401;NORWEGIAN JOY;20170702;;AT SEA;N/A;N/A;3;JOY-20170702-04-SHA-SHA;China
20170628;35401;NORWEGIAN JOY;20170702;SHA;SHANGHAI, CHINA;6:00 AM;N/A;4;JOY-20170702-04-SHA-SHA;China
20170628;32930;NORWEGIAN PEARL;20170702;SEA;SEATTLE, WA;N/A;4:00 PM;0;PRL-20170702-07-SEA-SEA;Alaska
20170628;32930;NORWEGIAN PEARL;20170702;;AT SEA;N/A;N/A;1;PRL-20170702-07-SEA-SEA;Alaska
20170628;32930;NORWEGIAN PEARL;20170702;JNU;JUNEAU, AK;2:00 PM;10:00 PM;2;PRL-20170702-07-SEA-SEA;Alaska
20170628;32930;NORWEGIAN PEARL;20170702;SGY;SKAGWAY, AK;7:00 AM;8:15 PM;3;PRL-20170702-07-SEA-SEA;Alaska
20170628;32930;NORWEGIAN PEARL;20170702;GB;CRUISE GLACIER BAY, AK;N/A;N/A;4;PRL-20170702-07-SEA-SEA;Alaska
20170628;32930;NORWEGIAN PEARL;20170702;KTN;KETCHIKAN, AK;6:00 AM;1:30 PM;5;PRL-20170702-07-SEA-SEA;Alaska
20170628;32930;NORWEGIAN PEARL;20170702;VIC;VICTORIA, BC, CANADA;6:00 PM;11:59 PM;6;PRL-20170702-07-SEA-SEA;Alaska
20170628;32930;NORWEGIAN PEARL;20170702;SEA;SEATTLE, WA;8:00 AM;N/A;7;PRL-20170702-07-SEA-SEA;Alaska
20170628;33030;NORWEGIAN STAR;20170702;VCE;VENICE, ITALY;N/A;5:00 PM;0;STA-20170702-07-VCE-VCE;Europe
20170628;33030;NORWEGIAN STAR;20170702;KOT;KOTOR, MONTENEGRO;2:00 PM;9:00 PM;1;STA-20170702-07-VCE-VCE;Europe
20170628;33030;NORWEGIAN STAR;20170702;DBV;DUBROVNIK, CROATIA;8:00 AM;2:00 PM;2;STA-20170702-07-VCE-VCE;Europe
20170628;33030;NORWEGIAN STAR;20170702;KAK;OLYMPIA (KATAKOLON), GREECE;11:00 AM;5:00 PM;3;STA-20170702-07-VCE-VCE;Europe
20170628;33030;NORWEGIAN STAR;20170702;PIR;PIRAEUS (ATHENS), GREECE;7:00 AM;5:00 PM;4;STA-20170702-07-VCE-VCE;Europe
20170628;33030;NORWEGIAN STAR;20170702;;AT SEA;N/A;N/A;5;STA-20170702-07-VCE-VCE;Europe
20170628;33030;NORWEGIAN STAR;20170702;SPU;SPLIT, CROATIA;8:00 AM;5:00 PM;6;STA-20170702-07-VCE-VCE;Europe
20170628;33030;NORWEGIAN STAR;20170702;VCE;VENICE, ITALY;8:00 AM;N/A;7;STA-20170702-07-VCE-VCE;Europe
20170628;32959;NORWEGIAN SKY;20170703;MIA;MIAMI, FL;N/A;5:00 PM;0;SKY-20170703-04-MIA-MIA;Other
20170628;32959;NORWEGIAN SKY;20170703;HAV;HAVANA, CUBA;8:00 AM;N/A;1;SKY-20170703-04-MIA-MIA;Other
20170628;32959;NORWEGIAN SKY;20170703;HAV;HAVANA, CUBA;N/A;5:00 PM;2;SKY-20170703-04-MIA-MIA;Other
20170628;32959;NORWEGIAN SKY;20170703;NPI;GREAT STIRRUP CAY, BAHAMAS;11:00 AM;6:00 PM;3;SKY-20170703-04-MIA-MIA;Other
20170628;32959;NORWEGIAN SKY;20170703;MIA;MIAMI, FL;7:00 AM;N/A;4;SKY-20170703-04-MIA-MIA;Other
20170628;33054;NORWEGIAN SUN;20170703;VAN;VANCOUVER, CANADA;N/A;4:00 PM;0;SUN-20170703-07-VAN-SWD;Alaska
20170628;33054;NORWEGIAN SUN;20170703;CIP;CRUISE INSIDE PASSAGE AL;N/A;N/A;1;SUN-20170703-07-VAN-SWD;Alaska
20170628;33054;NORWEGIAN SUN;20170703;KTN;KETCHIKAN, AK;7:00 AM;4:00 PM;2;SUN-20170703-07-VAN-SWD;Alaska
20170628;33054;NORWEGIAN SUN;20170703;JNU;JUNEAU, AK;11:00 AM;9:00 PM;3;SUN-20170703-07-VAN-SWD;Alaska
20170628;33054;NORWEGIAN SUN;20170703;SGY;SKAGWAY, AK;8:00 AM;8:00 PM;4;SUN-20170703-07-VAN-SWD;Alaska
20170628;33054;NORWEGIAN SUN;20170703;GB;CRUISE GLACIER BAY, AK;N/A;N/A;5;SUN-20170703-07-VAN-SWD;Alaska
20170628;33054;NORWEGIAN SUN;20170703;HGC;CRUISE HUBBARD GLACIER, AK;N/A;N/A;6;SUN-20170703-07-VAN-SWD;Alaska
20170628;33054;NORWEGIAN SUN;20170703;SWD;SEWARD, AK;5:00 AM;N/A;7;SUN-20170703-07-VAN-SWD;Alaska
20170628;33351;NORWEGIAN JADE;20170704;HAM;HAMBURG, GERMANY;N/A;5:00 PM;0;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;;AT SEA;N/A;N/A;1;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;GNR;GEIRANGER, NORWAY;7:00 AM;3:00 PM;2;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;HSY;HELLESYLT, NORWAY;5:00 PM;6:00 PM;2;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;TRD;TRONDHEIM, NORWAY;8:00 AM;6:00 PM;3;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;CAC;CROSS THE ARTIC CIRCLE, NORWAY;N/A;N/A;4;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;CGS;CRUISE SVARTISEN GLACIER, NORWAY;N/A;N/A;4;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;LKN;LEKNES, NORWAY;8:00 AM;5:00 PM;5;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;TOS;TROMSO, NORWAY;8:00 AM;5:00 PM;6;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;HVG;HONNINGSVAG, NORWAY;8:00 AM;5:00 PM;7;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;;AT SEA;N/A;N/A;8;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;AES;ALESUND, NORWAY;9:00 AM;6:00 PM;9;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;BGO;BERGEN, NORWAY;8:00 AM;6:00 PM;10;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;;AT SEA;N/A;N/A;11;JAD-20170704-12-HAM-HAM;Europe
20170628;33351;NORWEGIAN JADE;20170704;HAM;HAMBURG, GERMANY;8:00 AM;N/A;12;JAD-20170704-12-HAM-HAM;Europe
20170628;33229;NORWEGIAN EPIC;20170705;CIV;CIVITAVECCHIA (ROME), ITALY;N/A;7:00 PM;0;EPC-20170705-07-CIV-CIV;Europe
20170628;33229;NORWEGIAN EPIC;20170705;LIV;LIVORNO (FLORENCE/PISA), ITALY;7:00 AM;7:00 PM;1;EPC-20170705-07-CIV-CIV;Europe
20170628;33229;NORWEGIAN EPIC;20170705;CEQ;CANNES, FRANCE;8:00 AM;6:00 PM;2;EPC-20170705-07-CIV-CIV;Europe
20170628;33229;NORWEGIAN EPIC;20170705;PMI;PALMA MAJORCA, SPAIN;1:00 PM;8:00 PM;3;EPC-20170705-07-CIV-CIV;Europe
20170628;33229;NORWEGIAN EPIC;20170705;BCN;BARCELONA, SPAIN;5:00 AM;6:00 PM;4;EPC-20170705-07-CIV-CIV;Europe
20170628;33229;NORWEGIAN EPIC;20170705;;AT SEA;N/A;N/A;5;EPC-20170705-07-CIV-CIV;Europe
20170628;33229;NORWEGIAN EPIC;20170705;NAP;NAPLES/POMPEII, ITALY;7:00 AM;7:00 PM;6;EPC-20170705-07-CIV-CIV;Europe
20170628;33229;NORWEGIAN EPIC;20170705;CIV;CIVITAVECCHIA (ROME), ITALY;6:00 AM;N/A;7;EPC-20170705-07-CIV-CIV;Europe
20170628;35402;NORWEGIAN JOY;20170706;SHA;SHANGHAI, CHINA;N/A;4:00 PM;0;JOY-20170706-07-SHA-SHA;China
20170628;35402;NORWEGIAN JOY;20170706;;AT SEA;N/A;N/A;1;JOY-20170706-07-SHA-SHA;China
20170628;35402;NORWEGIAN JOY;20170706;NGS;NAGASAKI, JAPAN;8:00 AM;5:00 PM;2;JOY-20170706-07-SHA-SHA;China
20170628;35402;NORWEGIAN JOY;20170706;MYZ;MIYAZAKI, JAPAN;8:00 AM;5:00 PM;3;JOY-20170706-07-SHA-SHA;China
20170628;35402;NORWEGIAN JOY;20170706;KOB;KOBE, JAPAN;8:00 AM;6:00 PM;4;JOY-20170706-07-SHA-SHA;China
20170628;35402;NORWEGIAN JOY;20170706;KCZ;KOCHI, JAPAN;8:00 AM;5:00 PM;5;JOY-20170706-07-SHA-SHA;China
20170628;35402;NORWEGIAN JOY;20170706;;AT SEA;N/A;N/A;6;JOY-20170706-07-SHA-SHA;China
20170628;35402;NORWEGIAN JOY;20170706;SHA;SHANGHAI, CHINA;6:00 AM;N/A;7;JOY-20170706-07-SHA-SHA;China
20170628;34682;NORWEGIAN SPIRIT;20170706;MLA;VALLETTA, MALTA;1:00 PM;N/A;0;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;MSN;MESSINA, ITALY;8:00 AM;6:00 PM;1;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;NAP;NAPLES/POMPEII, ITALY;7:00 AM;7:00 PM;2;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;CIV;CIVITAVECCHIA (ROME), ITALY;6:00 AM;5:00 PM;3;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;LIV;LIVORNO (FLORENCE/PISA), ITALY;7:00 AM;7:00 PM;4;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;CAG;CAGLIARI, SARDINIA, ITALY;12:00 PM;7:00 PM;5;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;;AT SEA;N/A;N/A;6;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;HER;IRAKLION (CRETE), GREECE;1:00 PM;8:00 PM;7;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;PIR;PIRAEUS (ATHENS), GREECE;9:00 AM;6:00 PM;8;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;JTR;SANTORINI ISLAND, GREECE;8:00 AM;5:00 PM;9;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;KAK;OLYMPIA (KATAKOLON), GREECE;8:00 AM;4:00 PM;10;SPR-20170706-11-MLA-MLA;Europe
20170628;34682;NORWEGIAN SPIRIT;20170706;MLA;VALLETTA, MALTA;12:00 PM;N/A;11;SPR-20170706-11-MLA-MLA;Europe
20170628;32828;NORWEGIAN DAWN;20170707;BOS;BOSTON, MA;N/A;4:00 PM;0;DWN-20170707-07-BOS-BOS;Bermuda
20170628;32828;NORWEGIAN DAWN;20170707;;AT SEA;N/A;N/A;1;DWN-20170707-07-BOS-BOS;Bermuda
20170628;32828;NORWEGIAN DAWN;20170707;WRF;ROYAL NAVAL DOCKYARD, BERMUDA;1:00 PM;N/A;2;DWN-20170707-07-BOS-BOS;Bermuda
